0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.092464694361406218e-04
5.166356685265550454e-03
1.070352280993453267e-02
1.753621609846421972e-02
2.951709169831796126e-02
4.108410410841040888e-02
5.163217409857051576e-02
6.946362187997875970e-02
8.286232270448970483e-02
9.819810214308562213e-02
1.086863955716414754e-01
1.189994678020223490e-01
1.283588480890696937e-01
1.393389500972132267e-01
1.504386439943680154e-01
1.642818719741796774e-01
1.827476038338658182e-01
1.993630573248407756e-01
2.124597207303974278e-01
2.277397260273972546e-01
2.394381185484729113e-01
2.485917738335636229e-01
2.632365499573014467e-01
2.814248816185966340e-01
2.919991373733016871e-01
3.030106129521334402e-01
3.217756183745583143e-01
3.371357578495595142e-01
3.534043538675312734e-01
3.678842504743832786e-01
3.784010547764593002e-01
3.887551167830484156e-01
4.057156522778906926e-01
4.156769596199524908e-01
4.280338664158043205e-01
4.422564577782925888e-01
4.548361310951238856e-01
4.653789675816107363e-01
4.754208754208754106e-01
4.914081678196831060e-01
5.059850095088935795e-01
5.205448609703928753e-01
5.348493462194429116e-01
5.537560303239145165e-01
5.694541231126597491e-01
5.852059925093633375e-01
6.007054673721340388e-01
6.163949806497009964e-01
6.337434094903339199e-01
6.525700934579439227e-01
6.722835560720511472e-01
6.909027858051092208e-01
7.097406340057637042e-01
7.260999769638332157e-01
7.408599678086916773e-01
7.579866697310962964e-01
7.758640486852681484e-01
7.926689576174111851e-01
8.092293598992328363e-01
8.197641131340890341e-01
8.297433547204399185e-01
8.468416829072566987e-01
8.570281124497991510e-01
8.670261587884350307e-01
8.832760595647193291e-01
8.962920707358813521e-01
9.089055064581916810e-01
9.212864050376701197e-01
9.314915896179124521e-01
9.422143802382002553e-01
9.587404994571118166e-01
9.716281569048897948e-01
9.842931937172775259e-01
9.923777260215964624e-01
9.998969284683570935e-01
1.000000000000000000e+00
